TokenID,language,paradigm,mode,gold,pred,correct,DtExp,DtRes,DtUniv,DtDTAM,TLTS,TLAspPfv,TLMdIrr,ClNegPol,ClCntfcl,VcPass,ASTrns,ASUnrg,ASUncc,AktState,AktAct,AktAcc,AktAch
42010013b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1
42018021,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40011021b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
42013007c,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43009018b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
43003013,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
42010019,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42001013,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44016010,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
43011012,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42024004,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
43015012,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,yi,0,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
44010014,cmn,suo_de,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
42017010d,cmn,suo_de,binary,0,1,False,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
42009036,cmn,suo_de,binary,0,1,False,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
43006036,cmn,suo_de,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44020036,cmn,suo_de,binary,1,0,False,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
44004020b,cmn,suo_de,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
40003017,cmn,suo_de,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44021033,cmn,suo_de,binary,0,1,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
44003016,cmn,suo_de,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44014026,cmn,suo_de,binary,1,0,False,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
42003019,cmn,suo_de,binary,1,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
43004018,cmn,suo_de,binary,1,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
40019006,cmn,suo_de,binary,1,0,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42009019,cmn,suo_de,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
44019018,cmn,suo_de,binary,0,1,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
43007046,cmn,suo_de,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
43019006,cmn,suo_de,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
41002012,cmn,suo_de,binary,0,1,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43017002a,cmn,suo_de,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40009033,cmn,suo_de,binary,0,1,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
45003003,cmn,suo_de,binary,0,1,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
43006027,cmn,suo_de,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42009008b,cmn,suo_de,binary,1,0,False,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
43005038,cmn,suo_de,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44028021a,cmn,suo_de,binary,0,1,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
41010009,cmn,suo_de,binary,1,0,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43013015a,cmn,suo_de,binary,1,0,False,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43017002b,cmn,suo_de,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43011039b,cmn,suo_de,binary,1,0,False,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43003028,cmn,suo_de,binary,1,0,False,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
44011008,cmn,suo_de,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
45004018,cmn,suo_de,binary,1,0,False,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
44009012,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
43020015,cmn,compound,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
42017019,cmn,compound,binary,0,1,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42002020a,cmn,compound,binary,1,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
43008033,cmn,compound,binary,1,0,False,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
43015024a,cmn,compound,binary,1,0,False,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
43001034b,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
43015015a,cmn,compound,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42018042,cmn,compound,binary,0,1,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
44013033a,cmn,compound,binary,0,1,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43003018b,cmn,compound,binary,1,0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
42019037,cmn,compound,binary,1,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
41009021,cmn,compound,binary,1,0,False,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41005034,cmn,compound,binary,0,1,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
40026065,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43016033,cmn,compound,binary,0,1,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43011017,cmn,compound,binary,1,0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
40007028,cmn,compound,binary,1,0,False,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
44007034a,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
42019016,cmn,compound,binary,0,1,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
40009033,cmn,compound,binary,1,0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43002010a,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
41010052,cmn,compound,binary,0,1,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
44008027,cmn,compound,binary,1,0,False,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
45003003,cmn,compound,binary,0,1,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
41014064,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44004020a,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
44009013b,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42022032,cmn,compound,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43014009b,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
45005014,cmn,compound,binary,1,0,False,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
42008027,cmn,compound,binary,1,0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
40011023b,cmn,compound,binary,1,0,False,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
42016012,cmn,compound,binary,1,0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
43013015a,cmn,compound,binary,0,1,False,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42024018,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
42005026,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
44006011,cmn,compound,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40024043b,cmn,you,binary,0,1,False,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
43003019,cmn,you,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43005037a,cmn,you,binary,1,0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
44022015b,cmn,you,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40008010,cmn,you,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42012039b,cmn,you,binary,0,1,False,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
41002012,cmn,you,binary,1,0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43020025,cmn,you,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40009033,cmn,you,binary,1,0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
44024019,cmn,you,binary,1,0,False,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
42001034,cmn,you,binary,1,0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
40011021b,cmn,you,binary,0,1,False,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
42023022b,cmn,you,binary,1,0,False,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43005036,cmn,you,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43004010,cmn,you,binary,1,0,False,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1
41014021b,cmn,you,binary,0,1,False,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1
42015029b,cmn,you,binary,1,0,False,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43007015,cmn,you,binary,1,0,False,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
42023014,cmn,you,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
43016021,cmn,you,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40024043b,cmn,nullmarked,binary,1,0,False,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
43002010b,cmn,nullmarked,binary,0,1,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
44002036,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43007031,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
41006052,cmn,nullmarked,binary,1,0,False,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
42001068a,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44023014a,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41012010,cmn,nullmarked,binary,0,1,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
44016037b,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42023041,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
41010020,cmn,nullmarked,binary,0,1,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
41016010,cmn,nullmarked,binary,1,0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
44014025,cmn,nullmarked,binary,1,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42004035,cmn,nullmarked,binary,1,0,False,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
44007034b,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43008020,cmn,nullmarked,binary,1,0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
43004001,cmn,nullmarked,binary,0,1,False,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
43015009,cmn,nullmarked,binary,0,1,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
41016006a,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
43011032a,cmn,nullmarked,binary,0,1,False,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0
43012034,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44028021b,cmn,nullmarked,binary,0,1,False,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
42004018,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44025025b,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44012025,cmn,nullmarked,binary,1,0,False,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42001048,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
44009027b,cmn,nullmarked,binary,1,0,False,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
40019028,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43015024b,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44011013,cmn,nullmarked,binary,1,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
44010015,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43012028,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44020013,cmn,nullmarked,binary,1,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
40017009,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43011021a,cmn,nullmarked,binary,0,1,False,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
40028006,cmn,nullmarked,binary,0,1,False,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
40019006,cmn,nullmarked,binary,0,1,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43003018b,cmn,nullmarked,binary,0,1,False,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
43013038,cmn,nullmarked,binary,0,1,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42012051,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42012039b,cmn,nullmarked,binary,1,0,False,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
43006045,cmn,nullmarked,binary,0,1,False,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
44002030,cmn,nullmarked,binary,0,1,False,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
43010029,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41009021,cmn,nullmarked,binary,0,1,False,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44023001,cmn,nullmarked,binary,0,1,False,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
43006039,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44025008,cmn,nullmarked,binary,0,1,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
41005014,cmn,nullmarked,binary,0,1,False,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
43008057,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44023014b,cmn,nullmarked,binary,0,1,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44016036,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
45002012b,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
44001007,cmn,nullmarked,binary,0,1,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42008030,cmn,nullmarked,binary,0,1,False,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
45003013,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
45003017,cmn,nullmarked,binary,0,1,False,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
40022031,cmn,nullmarked,binary,0,1,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42007022b,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44004027,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
45003012b,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
44024019,cmn,nullmarked,binary,0,1,False,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
42024001,cmn,nullmarked,binary,1,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
40018013a,cmn,nullmarked,binary,1,0,False,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1
42001068b,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40020023,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
40014004,cmn,nullmarked,binary,1,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
41010028b,cmn,nullmarked,binary,0,1,False,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
44008027,cmn,nullmarked,binary,0,1,False,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
44022029,cmn,nullmarked,binary,1,0,False,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
44023021,cmn,nullmarked,binary,0,1,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
45003003,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
44015024a,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
42008002b,cmn,nullmarked,binary,0,1,False,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
42018021,cmn,nullmarked,binary,0,1,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
43010018,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42008002a,cmn,nullmarked,binary,1,0,False,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1
42018028,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41015034,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43017026,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40011023b,cmn,nullmarked,binary,0,1,False,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
44007044b,cmn,nullmarked,binary,1,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
44019026b,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43009018b,cmn,nullmarked,binary,0,1,False,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
42016012,cmn,nullmarked,binary,0,1,False,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
40026047,cmn,nullmarked,binary,1,0,False,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
42009008a,cmn,nullmarked,binary,0,1,False,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
42009008b,cmn,nullmarked,binary,0,1,False,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
43003024,cmn,nullmarked,binary,1,0,False,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1
44028021a,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
40028020,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43003013,cmn,nullmarked,binary,0,1,False,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
40011025b,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41010009,cmn,nullmarked,binary,0,1,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44015016,cmn,nullmarked,binary,1,0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43011039b,cmn,nullmarked,binary,0,1,False,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
40015006,cmn,nullmarked,binary,0,1,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44009027c,cmn,nullmarked,binary,1,0,False,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
41014021b,cmn,nullmarked,binary,1,0,False,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1
44011008,cmn,nullmarked,binary,0,1,False,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
40027060,cmn,nullmarked,binary,1,0,False,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
41009013b,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42024004,cmn,nullmarked,binary,0,1,False,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
40027046,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41004015a,cmn,nullmarked,binary,0,1,False,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
43007015,cmn,nullmarked,binary,0,1,False,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43015012,cmn,nullmarked,binary,0,1,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
45005012,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
43018035,cmn,nullmarked,binary,1,0,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
41006014a,cmn,nullmarked,binary,1,0,False,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
